Italian - Futuro Semplice
вы будете казаться усталыми (stanco);Voi sembrerete stanchi;Futuro Semplice
они будут казаться усталыми (stanco);Loro sembreranno stanchi;Futuro Semplice
я буду думать о тебе (pensare a);Io penserò a te;Futuro Semplice
ты будешь думать о тебе (pensare a);Tu penserai a te;Futuro Semplice
он будет думать о тебе (pensare a);Lui penserà a te;Futuro Semplice
она будет думать о тебе (pensare a);Lei penserà a te;Futuro Semplice
мы будем думать о тебе (pensare a);Noi penseremo a te;Futuro Semplice
вы будете думать о тебе (pensare a);Voi penserete a te;Futuro Semplice
они будут думать о тебе (pensare a);Loro penseranno a te;Futuro Semplice
я буду говорить по-английски (parlare inglese);Io parlerò inglese;Futuro Semplice
ты будешь говорить по-английски (parlare inglese);Tu parlerai inglese;Futuro Semplice
он будет говорить по-английски (parlare inglese);Lui parlerà inglese;Futuro Semplice
она будет говорить по-английски (parlare inglese);Lei parlerà inglese;Futuro Semplice
мы будем говорить по-английски (parlare inglese);Noi parleremo inglese;Futuro Semplice
вы будете говорить по-английски (parlare inglese);Voi parlerete inglese;Futuro Semplice
они будут говорить по-английски (parlare inglese);Loro parleranno inglese;Futuro Semplice
я буду ждать автобус (aspettare l'autobus);Io aspetterò l'autobus;Futuro Semplice
ты будешь ждать автобус (aspettare l'autobus);Tu aspetterai l'autobus;Futuro Semplice
он будет ждать автобус (aspettare l'autobus);Lui aspetterà l'autobus;Futuro Semplice
она будет ждать автобус (aspettare l'autobus);Lei aspetterà l'autobus;Futuro Semplice
мы будем ждать автобус (aspettare l'autobus);Noi aspetteremo l'autobus;Futuro Semplice
вы будете ждать автобус (aspettare l'autobus);Voi aspetterete l'autobus;Futuro Semplice
они будут ждать автобус (aspettare l'autobus);Loro aspetteranno l'autobus;Futuro Semplice
я буду молиться богу (pregare Dio);Io pregherò Dio;Futuro Semplice
ты будешь молиться богу (pregare Dio);Tu pregherai Dio;Futuro Semplice
он будет молиться богу (pregare Dio);Lui pregherà Dio;Futuro Semplice
она будет молиться богу (pregare Dio);Lei pregherà Dio;Futuro Semplice
мы будем молиться богу (pregare Dio);Noi pregheremo Dio;Futuro Semplice
вы будете молиться богу (pregare Dio);Voi pregherete Dio;Futuro Semplice
они будут молиться богу (pregare Dio);Loro pregheranno Dio;Futuro Semplice
я услышу шум (sentire un rumore);Io sentirò un rumore;Futuro Semplice
ты услышишь шум (sentire un rumore);Tu sentirai un rumore;Futuro Semplice
он услышит шум (sentire un rumore);Lui sentirà un rumore;Futuro Semplice
она услышит шум (sentire un rumore);Lei sentirà un rumore;Futuro Semplice
мы услышим шум (sentire un rumore);Noi sentiremo un rumore;Futuro Semplice
вы услышите шум (sentire un rumore);Voi sentirete un rumore;Futuro Semplice
они услышат шум (sentire un rumore);Loro sentiranno un rumore;Futuro Semplice
я пойду с тобой (venire con te);Io verrò con te;Futuro Semplice
ты пойдешь со мной (venire con me);Tu verrai con me;Futuro Semplice
он пойдет с тобой (venire con te);Lui verrà con te;Futuro Semplice
она пойдет с тобой (venire con te);Lei verrà con te;Futuro Semplice
мы пойдем с тобой (venire con te);Noi verremo con te;Futuro Semplice
вы пойдете со мной (venire con me);Voi verrete con me;Futuro Semplice
они пойдут с тобой (venire con te);Loro verranno con te;Futuro Semplice
я буду смотреть телевизор (guardare la tv);Io guarderò la tv;Futuro Semplice
ты будешь смотреть телевизор (guardare la tv);Tu guarderai la tv;Futuro Semplice
он будет смотреть телевизор (guardare la tv);Lui guarderà la tv;Futuro Semplice
она будет смотреть телевизор (guardare la tv);Lei guarderà la tv;Futuro Semplice
мы будем смотреть телевизор (guardare la tv);Noi guarderemo la tv;Futuro Semplice
вы будете смотреть телевизор (guardare la tv);Voi guarderete la tv;Futuro Semplice
они будут смотреть телевизор (guardare la tv);Loro guarderanno la tv;Futuro Semplice
я найду решение (trovare una soluzione);Io troverò una soluzione;Futuro Semplice
ты найдешь решение (trovare una soluzione);Tu troverai una soluzione;Futuro Semplice
он найдет решение (trovare una soluzione);Lui troverà una soluzione;Futuro Semplice
она найдет решение (trovare una soluzione);Lei troverà una soluzione;Futuro Semplice
мы найдем решение (trovare una soluzione);Noi troveremo una soluzione;Futuro Semplice
вы найдете решение (trovare una soluzione);Voi troverete una soluzione;Futuro Semplice
они найдут решение (trovare una soluzione);Loro troveranno una soluzione;Futuro Semplice
я выпью кофе (prendere un caffè);Io prenderò un caffè;Futuro Semplice
ты выпьешь кофе (prendere un caffè);Tu prenderai un caffè;Futuro Semplice
он выпьет кофе (prendere un caffè);Lui prenderà un caffè;Futuro Semplice
она выпьет кофе (prendere un caffè);Lei prenderà un caffè;Futuro Semplice
мы выпьем кофе (prendere un caffè);Noi prenderemo un caffè;Futuro Semplice
вы выпьете кофе (prendere un caffè);Voi prenderete un caffè;Futuro Semplice
они выпьют кофе (prendere un caffè);Loro prenderanno un caffè;Futuro Semplice
мне хватит одного слова (una parola);Io basterò con una parola;Futuro Semplice
тебе хватит одного слова (una parola);Tu basterai con una parola;Futuro Semplice
ему хватит одного слова (una parola);Lui basterà con una parola;Futuro Semplice
ей хватит одного слова (una parola);Lei basterà con una parola;Futuro Semplice
нам хватит одного слова (una parola);Noi basteremo con una parola;Futuro Semplice
вам хватит одного слова (una parola);Voi basterete con una parola;Futuro Semplice
им хватит одного слова (una parola);Loro basteranno con una parola;Futuro Semplice
я пойму причину (capire il motivo);Io capirò il motivo;Futuro Semplice
ты поймешь причину (capire il motivo);Tu capirai il motivo;Futuro Semplice
он поймет причину (capire il motivo);Lui capirà il motivo;Futuro Semplice
она поймет причину (capire il motivo);Lei capirà il motivo;Futuro Semplice
мы поймем причину (capire il motivo);Noi capiremo il motivo;Futuro Semplice
вы поймете причину (capire il motivo);Voi capirete il motivo;Futuro Semplice
они поймут причину (capire il motivo);Loro capiranno il motivo;Futuro Semplice
я подам блюдо (servire un piatto);Io servirò un piatto;Futuro Semplice
ты подашь блюдо (servire un piatto);Tu servirai un piatto;Futuro Semplice
он подаст блюдо (servire un piatto);Lui servirà un piatto;Futuro Semplice
она подаст блюдо (servire un piatto);Lei servirà un piatto;Futuro Semplice
мы подадим блюдо (servire un piatto);Noi serviremo un piatto;Futuro Semplice
вы подадите блюдо (servire un piatto);Voi servirete un piatto;Futuro Semplice
они подадут блюдо (servire un piatto);Loro serviranno un piatto;Futuro Semplice
я прощу ошибку (scusare un errore);Io scuserò un errore;Futuro Semplice
ты простишь ошибку (scusare un errore);Tu scuserai un errore;Futuro Semplice
он простит ошибку (scusare un errore);Lui scuserà un errore;Futuro Semplice
она простит ошибку (scusare un errore);Lei scuserà un errore;Futuro Semplice
мы простим ошибку (scusare un errore);Noi scuseremo un errore;Futuro Semplice
вы простите ошибку (scusare un errore);Voi scuserete un errore;Futuro Semplice
они простят ошибку (scusare un errore);Loro scuseranno un errore;Futuro Semplice
я принесу подарок (portare un regalo);Io porterò un regalo;Futuro Semplice
ты принесешь подарок (portare un regalo);Tu porterai un regalo;Futuro Semplice
он принесет подарок (portare un regalo);Lui porterà un regalo;Futuro Semplice
она принесет подарок (portare un regalo);Lei porterà un regalo;Futuro Semplice
мы принесем подарок (portare un regalo);Noi porteremo un regalo;Futuro Semplice
вы принесете подарок (portare un regalo);Voi porterete un regalo;Futuro Semplice
они принесут подарок (portare un regalo);Loro porteranno un regalo;Futuro Semplice
со мной случится всё (tutto);Io succederò tutto;Futuro Semplice
с тобой случится всё (tutto);Tu succederai tutto;Futuro Semplice
с ним случится всё (tutto);Lui succederà tutto;Futuro Semplice
с ней случится всё (tutto);Lei succederà tutto;Futuro Semplice
с нами случится всё (tutto);Noi succederemo tutto;Futuro Semplice
с вами случится всё (tutto);Voi succederete tutto;Futuro Semplice
с ними случится всё (tutto);Loro succederanno tutto;Futuro Semplice
я умру от голода (morire di fame);Io morirò di fame;Futuro Semplice
ты умрешь от голода (morire di fame);Tu morirai di fame;Futuro Semplice
он умрет от голода (morire di fame);Lui morirà di fame;Futuro Semplice
она умрет от голода (morire di fame);Lei morirà di fame;Futuro Semplice
мы умрем от голода (morire di fame);Noi moriremo di fame;Futuro Semplice
вы умрете от голода (morire di fame);Voi morirete di fame;Futuro Semplice
они умрут от голода (morire di fame);Loro moriranno di fame;Futuro Semplice
я буду искать работу (cercare lavoro);Io cercherò lavoro;Futuro Semplice
ты будешь искать работу (cercare lavoro);Tu cercherai lavoro;Futuro Semplice
он будет искать работу (cercare lavoro);Lui cercherà lavoro;Futuro Semplice
она будет искать работу (cercare lavoro);Lei cercherà lavoro;Futuro Semplice
мы будем искать работу (cercare lavoro);Noi cercheremo lavoro;Futuro Semplice
вы будете искать работу (cercare lavoro);Voi cercherete lavoro;Futuro Semplice
они будут искать работу (cercare lavoro);Loro cercheranno lavoro;Futuro Semplice
я буду читать книгу (leggere un libro);Io leggerò un libro;Futuro Semplice
ты будешь читать книгу (leggere un libro);Tu leggerai un libro;Futuro Semplice
он будет читать книгу (leggere un libro);Lui leggerà un libro;Futuro Semplice
она будет читать книгу (leggere un libro);Lei leggerà un libro;Futuro Semplice
мы будем читать книгу (leggere un libro);Noi leggeremo un libro;Futuro Semplice
вы будете читать книгу (leggere un libro);Voi leggerete un libro;Futuro Semplice
они будут читать книгу (leggere un libro);Loro leggeranno un libro;Futuro Semplice
я убью врага (uccidere un nemico);Io ucciderò un nemico;Futuro Semplice
ты убьешь врага (uccidere un nemico);Tu ucciderai un nemico;Futuro Semplice
он убьет врага (uccidere un nemico);Lui ucciderà un nemico;Futuro Semplice
она убьет врага (uccidere un nemico);Lei ucciderà un nemico;Futuro Semplice
мы убьем врага (uccidere un nemico);Noi uccideremo un nemico;Futuro Semplice
вы убьете врага (uccidere un nemico);Voi ucciderete un nemico;Futuro Semplice
они убьют врага (uccidere un nemico);Loro uccideranno un nemico;Futuro Semplice
я вернусь домой (tornare a casa);Io tornerò a casa;Futuro Semplice
ты вернешься домой (tornare a casa);Tu tornerai a casa;Futuro Semplice
он вернется домой (tornare a casa);Lui tornerà a casa;Futuro Semplice
она вернется домой (tornare a casa);Lei tornerà a casa;Futuro Semplice
мы вернемся домой (tornare a casa);Noi torneremo a casa;Futuro Semplice
вы вернетесь домой (tornare a casa);Voi tornerete a casa;Futuro Semplice
они вернутся домой (tornare a casa);Loro torneranno a casa;Futuro Semplice
я попрошу о (chiedere un favore) услуге;Io chiederò un favore;Futuro Semplice
ты попросишь о (chiedere un favore) услуге;Tu chiederai un favore;Futuro Semplice
он попросит о (chiedere un favore) услуге;Lui chiederà un favore;Futuro Semplice
она попросит о (chiedere un favore) услуге;Lei chiederà un favore;Futuro Semplice
мы попросим о (chiedere un favore) услуге;Noi chiederemo un favore;Futuro Semplice
вы попросите о (chiedere un favore) услуге;Voi chiederete un favore;Futuro Semplice
они попросят о (chiedere un favore) услуге;Loro chiederanno un favore;Futuro Semplice
я закончу задание (finire il compito);Io finirò il compito;Futuro Semplice
ты закончишь задание (finire il compito);Tu finirai il compito;Futuro Semplice
он закончит задание (finire il compito);Lui finirà il compito;Futuro Semplice
она закончит задание (finire il compito);Lei finirà il compito;Futuro Semplice
мы закончим задание (finire il compito);Noi finiremo il compito;Futuro Semplice
вы закончите задание (finire il compito);Voi finirete il compito;Futuro Semplice
они закончат задание (finire il compito);Loro finiranno il compito;Futuro Semplice
я пройдусь пылесосом (passare l'aspirapolvere);Io passerò l'aspirapolvere;Futuro Semplice
ты пройдешься пылесосом (passare l'aspirapolvere);Tu passerai l'aspirapolvere;Futuro Semplice
он пройдется пылесосом (passare l'aspirapolvere);Lui passerà l'aspirapolvere;Futuro Semplice
она пройдется пылесосом (passare l'aspirapolvere);Lei passerà l'aspirapolvere;Futuro Semplice
мы пройдемся пылесосом (passare l'aspirapolvere);Noi passeremo l'aspirapolvere;Futuro Semplice
вы пройдетесь пылесосом (passare l'aspirapolvere);Voi passerete l'aspirapolvere;Futuro Semplice
они пройдутся пылесосом (passare l'aspirapolvere);Loro passeranno l'aspirapolvere;Futuro Semplice
я потеряю ключи (perdere le chiavi);Io perderò le chiavi;Futuro Semplice
ты потеряешь ключи (perdere le chiavi);Tu perderai le chiavi;Futuro Semplice
он потеряет ключи (perdere le chiavi);Lui perderà le chiavi;Futuro Semplice
она потеряет ключи (perdere le chiavi);Lei perderà le chiavi;Futuro Semplice
мы потеряем ключи (perdere le chiavi);Noi perderemo le chiavi;Futuro Semplice
вы потеряете ключи (perdere le chiavi);Voi perderete le chiavi;Futuro Semplice
они потеряют ключи (perdere le chiavi);Loro perderanno le chiavi;Futuro Semplice
я пойду гулять с друзьями (uscire con gli amici);Io uscirò con gli amici;Futuro Semplice
ты пойдешь гулять с друзьями (uscire con gli amici);Tu uscirai con gli amici;Futuro Semplice
он пойдет гулять с друзьями (uscire con gli amici);Lui uscirà con gli amici;Futuro Semplice
она пойдет гулять с друзьями (uscire con gli amici);Lei uscirà con gli amici;Futuro Semplice
мы пойдем гулять с друзьями (uscire con gli amici);Noi usciremo con gli amici;Futuro Semplice
вы пойдете гулять с друзьями (uscire con gli amici);Voi uscirete con gli amici;Futuro Semplice
они пойдут гулять с друзьями (uscire con gli amici);Loro usciranno con gli amici;Futuro Semplice
я буду значить много (significare molto);Io significherò molto;Futuro Semplice
ты будешь значить много (significare molto);Tu significherai molto;Futuro Semplice
он будет значить много (significare molto);Lui significherà molto;Futuro Semplice
она будет значить много (significare molto);Lei significherà molto;Futuro Semplice
мы будем значить много (significare molto);Noi significheremo molto;Futuro Semplice
вы будете значить много (significare molto);Voi significherete molto;Futuro Semplice
они будут значить много (significare molto);Loro significheranno molto;Futuro Semplice
я буду импортировать продукты (importare prodotti);Io importerò prodotti;Futuro Semplice
ты будешь импортировать продукты (importare prodotti);Tu importerai prodotti;Futuro Semplice
он будет импортировать продукты (importare prodotti);Lui importerà prodotti;Futuro Semplice
она будет импортировать продукты (importare prodotti);Lei importerà prodotti;Futuro Semplice
мы будем импортировать продукты (importare prodotti);Noi importeremo prodotti;Futuro Semplice
вы будете импортировать продукты (importare prodotti);Voi importerete prodotti;Futuro Semplice
они будут импортировать продукты (importare prodotti);Loro importeranno prodotti;Futuro Semplice
я пойму (capire);Io riuscirò a capire;Futuro Semplice
ты поймешь (capire);Tu riuscirai a capire;Futuro Semplice
он поймет (capire);Lui riuscirà a capire;Futuro Semplice
она поймет (capire);Lei riuscirà a capire;Futuro Semplice
мы поймем (capire);Noi riusciremo a capire;Futuro Semplice
вы поймете (capire);Voi riuscirete a capire;Futuro Semplice
они поймут (capire);Loro riusciranno a capire;Futuro Semplice
я вызову такси (chiamare un taxi);Io chiamerò un taxi;Futuro Semplice
ты вызовешь такси (chiamare un taxi);Tu chiamerai un taxi;Futuro Semplice
он вызовет такси (chiamare un taxi);Lui chiamerà un taxi;Futuro Semplice
она вызовет такси (chiamare un taxi);Lei chiamerà un taxi;Futuro Semplice
мы вызовем такси (chiamare un taxi);Noi chiameremo un taxi;Futuro Semplice
вы вызовете такси (chiamare un taxi);Voi chiamerete un taxi;Futuro Semplice
они вызовут такси (chiamare un taxi);Loro chiameranno un taxi;Futuro Semplice
я надену шляпу (mettere il cappello);Io metterò il cappello;Futuro Semplice
ты наденешь шляпу (mettere il cappello);Tu metterai il cappello;Futuro Semplice
он наденет шляпу (mettere il cappello);Lui metterà il cappello;Futuro Semplice
она наденет шляпу (mettere il cappello);Lei metterà il cappello;Futuro Semplice
мы наденем шляпу (mettere il cappello);Noi metteremo il cappello;Futuro Semplice
вы наденете шляпу (mettere il cappello);Voi metterete il cappello;Futuro Semplice
они наденут шляпу (mettere il cappello);Loro metteranno il cappello;Futuro Semplice
я буду надеяться на чудо (un miracolo);Io spererò in un miracolo;Futuro Semplice
ты будешь надеяться на чудо (un miracolo);Tu spererai in un miracolo;Futuro Semplice
он будет надеяться на чудо (un miracolo);Lui spererà in un miracolo;Futuro Semplice
она будет надеяться на чудо (un miracolo);Lei spererà in un miracolo;Futuro Semplice
мы будем надеяться на чудо (un miracolo);Noi spereremo in un miracolo;Futuro Semplice
вы будете надеяться на чудо (un miracolo);Voi spererete in un miracolo;Futuro Semplice
они будут надеяться на чудо (un miracolo);Loro spereranno in un miracolo;Futuro Semplice
я оставлю сообщение (lasciare un messaggio);Io lascerò un messaggio;Futuro Semplice
ты оставишь сообщение (lasciare un messaggio);Tu lascerai un messaggio;Futuro Semplice
он оставит сообщение (lasciare un messaggio);Lui lascerà un messaggio;Futuro Semplice
она оставит сообщение (lasciare un messaggio);Lei lascerà un messaggio;Futuro Semplice
мы оставим сообщение (lasciare un messaggio);Noi lasceremo un messaggio;Futuro Semplice
вы оставите сообщение (lasciare un messaggio);Voi lascerete un messaggio;Futuro Semplice
они оставят сообщение (lasciare un messaggio);Loro lasceranno un messaggio;Futuro Semplice
я буду слушать музыку (ascoltare la musica);Io ascolterò la musica;Futuro Semplice
ты будешь слушать музыку (ascoltare la musica);Tu ascolterai la musica;Futuro Semplice
он будет слушать музыку (ascoltare la musica);Lui ascolterà la musica;Futuro Semplice
она будет слушать музыку (ascoltare la musica);Lei ascolterà la musica;Futuro Semplice
мы будем слушать музыку (ascoltare la musica);Noi ascolteremo la musica;Futuro Semplice
вы будете слушать музыку (ascoltare la musica);Voi ascolterete la musica;Futuro Semplice
они будут слушать музыку (ascoltare la musica);Loro ascolteranno la musica;Futuro Semplice
я войду в офис (entrare in ufficio);Io entrerò in ufficio;Futuro Semplice
ты войдешь в офис (entrare in ufficio);Tu entrerai in ufficio;Futuro Semplice
он войдет в офис (entrare in ufficio);Lui entrerà in ufficio;Futuro Semplice
она войдет в офис (entrare in ufficio);Lei entrerà in ufficio;Futuro Semplice
мы войдем в офис (entrare in ufficio);Noi entreremo in ufficio;Futuro Semplice
вы войдете в офис (entrare in ufficio);Voi entrerete in ufficio;Futuro Semplice
они войдут в офис (entrare in ufficio);Loro entreranno in ufficio;Futuro Semplice
я буду любить музыку (la musica);Io amerò la musica;Futuro Semplice
ты будешь любить музыку (la musica);Tu amerai la musica;Futuro Semplice
он будет любить музыку (la musica);Lui amerà la musica;Futuro Semplice
она будет любить музыку (la musica);Lei amerà la musica;Futuro Semplice
мы будем любить музыку (la musica);Noi ameremo la musica;Futuro Semplice
вы будете любить музыку (la musica);Voi amerete la musica;Futuro Semplice
они будут любить музыку (la musica);Loro ameranno la musica;Futuro Semplice
мне это покажется странным (parere strano);Io parerò strano;Futuro Semplice
тебе это покажется странным (parere strano);Tu parrai strano;Futuro Semplice
ему это покажется странным (parere strano);Lui parrà strano;Futuro Semplice
ей это покажется странным (parere strano);Lei parrà strano;Futuro Semplice
нам это покажется странным (parere strano);Noi parremo strano;Futuro Semplice
вам это покажется странным (parere strano);Voi parrete strano;Futuro Semplice
им это покажется странным (parere strano);Loro parranno strano;Futuro Semplice
я буду знать дорогу (conoscere la strada);Io conoscerò la strada;Futuro Semplice
ты будешь знать дорогу (conoscere la strada);Tu conoscerai la strada;Futuro Semplice
он будет знать дорогу (conoscere la strada);Lui conoscerà la strada;Futuro Semplice
она будет знать дорогу (conoscere la strada);Lei conoscerà la strada;Futuro Semplice
мы будем знать дорогу (conoscere la strada);Noi conosceremo la strada;Futuro Semplice
вы будете знать дорогу (conoscere la strada);Voi conoscerete la strada;Futuro Semplice
они будут знать дорогу (conoscere la strada);Loro conosceranno la strada;Futuro Semplice
я буду жить в городе (vivere in città);Io vivrò in città;Futuro Semplice
ты будешь жить в городе (vivere in città);Tu vivrai in città;Futuro Semplice
он будет жить в городе (vivere in città);Lui vivrà in città;Futuro Semplice
она будет жить в городе (vivere in città);Lei vivrà in città;Futuro Semplice
мы будем жить в городе (vivere in città);Noi vivremo in città;Futuro Semplice
вы будете жить в городе (vivere in città);Voi vivrete in città;Futuro Semplice
они будут жить в городе (vivere in città);Loro vivranno in città;Futuro Semplice
я примерю одежду (provare i vestiti);Io proverò i vestiti;Futuro Semplice
ты примеришь одежду (provare i vestiti);Tu proverai i vestiti;Futuro Semplice
он примерит одежду (provare i vestiti);Lui proverà i vestiti;Futuro Semplice
она примерит одежду (provare i vestiti);Lei proverà i vestiti;Futuro Semplice
мы примерим одежду (provare i vestiti);Noi proveremo i vestiti;Futuro Semplice
вы примерите одежду (provare i vestiti);Voi proverete i vestiti;Futuro Semplice
они примерят одежду (provare i vestiti);Loro proveranno i vestiti;Futuro Semplice
я буду работать усердно (lavorare sodo);Io lavorerò sodo;Futuro Semplice
ты будешь работать усердно (lavorare sodo);Tu lavorerai sodo;Futuro Semplice
он будет работать усердно (lavorare sodo);Lui lavorerà sodo;Futuro Semplice
она будет работать усердно (lavorare sodo);Lei lavorerà sodo;Futuro Semplice
мы будем работать усердно (lavorare sodo);Noi lavoreremo sodo;Futuro Semplice
